,review_id,user_id,business_id,stars,useful,funny,cool,text,date
3851638,CVEDDMtgGxtkgOwaVhMfzw,z6qIyc-_oIbgDWAembZ04w,bN9WeldcsIAowZ3p_ubZAA,2.0,2,0,0,"I came here for the first time on a Saturday night for a friend's birthday dinner. We were a group of 17 people and were seated in the upstairs lounge area around 8 pm. Around this time it wasn't too busy but it did start to fill up around 9:45/10pm

I've heard a lot of good things about this place but I was a little concerned about the limited menu. I ordered the Raspberry Lemonade, which was just okkkk. It was essentially Sourpuss layered with ice and lemonade. There weren't too many cocktail options, but there was the standard Beer & Wine List with maybe a few interesting cocktails. 

When it came to food, I was really disappointed in the selection and quality of food. I split two apps with 2 friends and we were all pretty disappointed in what we got. 

We ordered the Spinach & Artichoke Dip & The Vegetarian Nachos Platter . The Spinach & Artichoke Dip tasted so much like broccoli that is was difficult to find any spinach or artichoke taste in it at all. The Vegetarian Nachos was simply a platter of tortilla chips drenched in half melted cheese with franks hot sauce on top. There wasn't a single vegetable like onions or tomatoes as a topping.  It did come with a little side tray of sour creme, pico de gallo and guacamole, and sadly those were the best part of the meal. 

Safe to say, I have definitely experienced better food and drinks elsewhere, and honestly really doubtful I will come back here. There was honestly nothing unique or exciting that stood out here, and the lack of variety in the food and drink menus really created for a below average experience.",2019-02-26 15:01:37
3851885,zwcAAhwao_XGUwQBBMbSoA,PjOvVXnbLQjclYL118Xg3g,9MA7T15gbbcmKz43r_Ad0g,5.0,0,0,0,"Great place to go and play pool, several tables, good atmosphere, affordable, and nearby, could not ask for any better",2019-01-09 06:50:16
3851933,pkubAtOo9JRiWj9b0fJyig,RUyv8fcIGE7y9npbc7umqg,Qa4eXuZ1IFPwnVXJcpZWtw,3.0,0,0,0,"We were seated right away on a late Wednesday evening in a comfy booth with a view of their expansive bar and massive TV collection. As far as ambiance goes, 5 stars! This was the first time my toddler had been in a sports bar/restaurant and it's going to be hard to follow up to this one.
Our waiter was nice but either inexperienced or overwhelmed.  He forgot my husband's drink order and never came back for water refills. My husband loved his burger and fries.  My son and I split the brisket mac and cheese.  It was a major disappointment, tasted like the boxed stuff with chunks of sugary canned meat on top. Both my son and I took a couple bites and were done. The accompanying corn bread was delicious, would have preferred to have a plate of corn bread instead.
Prices are high, but that's expected for the location.  I would recommend this place for a drink.",2019-03-09 12:20:22
3852430,T2n78578dgwdf7QX6bkqgw,B0OgGYmLmNSzZREAzRMwIQ,Qa4eXuZ1IFPwnVXJcpZWtw,5.0,0,0,0,"Wow, wonderful atmosphere and really friendly staff. Our server Patrick was one of the most genuine staff we have encountered. My miso salmon dish was so delicious and my son's brisket sandwich was tender and tasty. We will be back soon!!",2019-11-17 20:13:45
3852939,Dt5Qs44qyVffTWsJDB8e-A,ykWqtFWldi0bojZ6rorFgg,PgNobAo2vIOWjf9AJe2xrQ,5.0,1,0,0,"Please give them your business. This truly is a hidden gem I fear will close due to lack of business. Staff are very friendly and the food was amazing!! Burgers, salads and chicken are better than most pub grub and totally affordable!!! I have seen this location change hands three times over the years. This is the best of the three. Don't let is change a fourth time!!!",2019-03-02 06:18:51
3853688,qWl1-CixI2DO8Sr91Q42vA,eL78gGQ30AlbVHCKQEpcoA,T0QPMLv4XqJwIotyNG4WwA,1.0,0,0,0,"Their website says they open at 11am so I traveled there and it was closed, however the sign on the door said they open at noon. So I came back at noon. The place was closed again, I looked inside - the establishment was completely dark with no one inside. Not sure if they're out of business, or just open when they feel like opening without caring about customer traveling to the location for nothing.",2019-10-07 13:12:31
3855862,zvEfGOT6ZJXHn0X25y85XA,CVapGY7qyf9Fdd3Qp-n0uw,Qa4eXuZ1IFPwnVXJcpZWtw,2.0,0,0,0,"I live near Ann Arbor, so I know when I'm being snubbed, thank you.  I get  the snoot on a regular basis, but that doesn't mean I've grown to like it.  We stopped in mid-week to get dinner & drinks while enjoying a hockey game, even though the Leafs were down in Nashville that night.  We were abruptly informed upstairs that there was ""an event"" that evening, and we'd need to go downstairs.  Downstairs we got a worse cold fish swoon, with an aloof gesture to where the non-event participants might find service.  While trying to fully decipher her gesticulation, I became less and less enamored with the idea of giving such people my business, and used my smart phone to find another choice.  The Fox is out the door and over a block.  See my review, but suffice it to say, that's a REAL sports bar, and the one with that moniker thinks its a 5-star restaurant.  No, it's a place that's way too full of itself for me, even without ""an event"".  Real Sports Bar is poorly named.  I can't recommend such a place when there are better choices so nearby.",2019-03-24 05:30:11
3856138,zkbrTMCVtGjmN_5VhrXvlQ,QSpMW4hJWTYp3IeqVoLwhA,LBHbyID7tcaGszznHtnCrw,5.0,1,0,0,"This is not quite an update, because it is a review of their delivery service on DoorDash, so not dine-in.

The delivery is not too slow within an hour. And the food arrived hot enough, not piping hot, but hot enough. We ordered the rotisserie chicken. It was super delicious. The skin was so flavourful and well-seasoned. And the meat was nice, tender, and juicy whether it was dark or white meat. It was way better than Swiss Chalet's or supermarket chicken. And the mash was quite nice with the gravy. And there are some asparagus, but the asparagus is quite greasy, but okay I guess.

Overall, I'd recommend getting the chicken if you order from them.",2019-09-07 01:44:07
3858042,78XDB4PV4pqIf4CR1KX2EA,A3AyZUMF05Cdxre3Eiv5RA,Qa4eXuZ1IFPwnVXJcpZWtw,4.0,0,0,0,Near our Airbnb. Great pizza. Drinks were good. Gina was fabulous. Very pleasant. And attentive.,2019-10-21 01:32:33
3858154,3Fy_Qcy_QJ4pI_yeBbjjlg,qSXJYVxAKuqQWXeIwaw3bQ,9LimxWLM3URfrCcQsUJ3yg,5.0,1,0,0,"I think my 5 star rating is coming more from surprise than anything. I've been a chef for many years and rarely come across a place that smacks me in the face like this one. 
Service was very attentive even though it was busy - I was never without a drink. 
I randomly decided to get a brisket plate at nearly 10pm. I anticipated a very dry mound of beef with stale fries and horseradish mayo. 
What I got was the most succulent, perfectly fatty, perfectly sliced smoked brisket with fries that couldn't have been cooked better.
I'm at home 2 hours later still thinking about how perfect the entire experience was. 
I'm at such a loss for words. 
This may well be the best food destination in the beach. 
I'm literally wowed. I applaud the staff at breakwall for creating such a sick vibe. 
I will definitely spread the word.",2019-06-21 05:15:44
3858380,HiytQI1d0Ks7VJ7TY0PqsA,UnRXr_u23IZJjRABEDw1Fw,bN9WeldcsIAowZ3p_ubZAA,5.0,0,0,0,"We had a corporate event in the Game room.  The event went off great.  The staff could not have been more accommodating, responsive and helpful.  The room was spacious and everyone had a great time.  The food was also very good.  I would definitely return if I had another event in the area.",2019-04-04 19:12:39
3861632,JL9JMY1NE436HmjrSKPaIg,rPIQiemmu6kX3WX7xUUJnQ,LBHbyID7tcaGszznHtnCrw,3.0,0,0,0,"Went there for lunch today. Ordered the California chicken sandwich. Doesn't look like much but sure was yummy - I'd give it 4 stars. Spicy mayo gave it a nice, flavourful kick.

But 18.50 for a sandwich. Add a cranberry juice, tax and tip and it's $29. Really? 30 bucks for a sandwich?? Maybe happy hour there is more my speed...",2019-01-27 01:29:21
3862050,P3qmUpIRgDHom1CV2yZbhg,FN2uynNsOBFnblsxrS2LGA,9LimxWLM3URfrCcQsUJ3yg,2.0,0,0,0,"Almost dead in here for lunch on a Wednesday.  The service was very good and the reason for scoring a high of two stars.  

The food was mediocre to terrible.   

The smoked brisket sandwich was awful.  Why bother smoking meat when you smother it in a heavy oily dark fat sauce.   Could not taste anything but fat.  Why not in a slightly covered BBQ sauce?  The horseradish sauce made the sandwich better but it looked like thick mayonnaise and no one told me what it was until later.  The coleslaw needed to rest longer.  Not a lot of flavour.   French fries were pretty good.  

Was told the ribs were good.  Not too saucy.  BBQ sauce was on the side but no choices of spice level.  Ribs were fall off the bone but not enough smoke flavour in the meat.  

Coffee was as bad as the waitress said it would be.  Probably the worst in Toronto.  But I needed something to wash off my tongue because of the fatty sandwich.  

If you are looking for a good Bbq smokehouse Restaurant then this is not the place.  Definitely the worst BBQ restaurant in Toronto.",2019-02-20 20:24:28
3863280,32K4SHqfaLVvbGnf_9lEmA,vs8aSP9ArwqAlb0LeCnFeQ,LBHbyID7tcaGszznHtnCrw,4.0,7,1,7,"I got the fried Korean chicken rice bowl with cabbage coleslaw, kimchi, and miso sauce. The bowl was pretty filling and although a bit overpriced (understandable), it was hot, nicely prepared, and delicious! I also got the watermelon drink which didn't have an overpowering amount of alcohol. It was nicely refreshing. A tip is to come here during happy hour for cheaper appetizers and drinks!",2019-08-06 15:52:25
3866877,jsjFQpXuNx1b3sFqx0xNjw,upVw4mR92QJvA3SbZfRevA,Qa4eXuZ1IFPwnVXJcpZWtw,2.0,0,0,0,Service was slow and indifferent. Beer selection was vanilla..large..but nothing but the typical large scale brewery options. Screens were great. Didnt try the food. But for the service alone the place is over priced at over 10bucks for a pint of industry beer,2019-04-10 02:28:53
3866970,yLVpDzTQGrfk8lmq0EMOTA,omo4IExj6jm4yQwhMno9_A,9LimxWLM3URfrCcQsUJ3yg,5.0,0,0,0,This place has best wings in Toronto!!! They are smoked to perfection!! The sauce is terrific and the atmosphere is awesome!!! If you ever visit Canada you absolutely have to come to Breakwall BBQ smokehouse!!! The owner was amazing!!!! I love love loved it!!!!!!!,2019-05-20 23:17:38
3868193,bozQcUpGht1xNJIdl4t49w,MRLBDeSHlcBZz92PHtRfCQ,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"Went for an early dinner on a Saturday while in town for the weekend.  Sat on the patio.  Service was excellent, we had 2 friendly and attentive servers.  The atmosphere was awesome, we got the openness of being outside without feeling like you're right on the street.  The food was very good, got sushi cones, burgers, lettuce wraps, and flatbread.  Best part was it was all on the happy hour menu.  Couldn't ask for a better experience!!",2019-05-26 12:45:05
3870268,eGhGDmMhouZZ66hSKChGBw,ii7yC1Md8oyW_a2YJ2bzlA,LBHbyID7tcaGszznHtnCrw,3.0,1,0,0,"We came here for the late night specials which are from 9pm-close. The drinks were unexpectedly cheap here as we were able to have a fun time with friends, at a generally upscale restaurant, for an affordable price. We all left feeling tipsy without breaking the bank. Definitely would recommend coming here to have a good time or go on a date! 
P.s my favourite was the peach Bellini",2019-08-10 22:30:23
3872090,lBE8hx7KeZk0fo57jYUV3w,PGx4HvY5joEeqXzam6tO7A,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"Although I'm not a huge fan of their menu, this place gets 5 stars b/c the service was fantastic, the huge location is spot on, and the free popcorn!  lol

I came here with a friend for a late lunch and we ate upstairs.  Even though it was busy and there was only 2 of us, they let us have a big booth.  Like I said, I don't care for that many things on their menu, but that's just my personal preference.  We ended up sharing the lettuce wraps and they were okay.  

We had shared a bottle of wine, and when I was in the bathroom my friend had ordered a second for us.  It was open by the time I got to the table.  I had to pick up my car from the shop later and couldn't share the second bottle, so the server said it was no problem and was going to refund the bottle even though it was already open!  I ended up calling the car shop and said I could pick my car up the next day.  (No way I was going to drink and drive!).  It ended up working out and we kept the bottle, but I was shocked at how accommodating the server was! 

As lunch ended everyone cleared from the upstairs.  The server let us stay up there, but we told them we could move downstairs if that was more convenient.  Even though they insisted it was fine, we ended up moving downstairs to a booth near the window.  

Downstairs the service was just as great and we ordered some more wine and apps.  They also kept bringing us popcorn too - one of my fave new trends (popcorn as the free bar snack instead of peanuts).",2019-06-27 13:13:55
3874502,8v7my_RMp6OO8CvWB6-GNg,t3XfQt7DIfmRmKP0uXLW8w,Qa4eXuZ1IFPwnVXJcpZWtw,5.0,0,0,0,"This place was awesome! 

Food was great service was on point! 

I had to come back to get another burger for lunch the next day, since we are working across the street at the arena! 

The only suggestion is, allow people to place orders on the phone so they can come in and just pick it up. Some people work on the go lifestyles and just have time to grab and go. 

Second is the phone system is so confusing, it was hard just to get in touch with someone at the location. But when I walked over there was three people standing in the front with no one there, just chatting with each other. 

But the food was great and table service was fantastic!",2019-01-27 18:47:28
3875889,0S6beMZ_Q3rluxft971TxA,fg4aKRblU5YVHTFuWq8v7A,T0QPMLv4XqJwIotyNG4WwA,2.0,1,0,0,"Don't be a fool like me and be attracted by the ""Wings & Beer Sports + Bar"" sign ...

Just your average Tuesday night, going for a stroll in the neighbourhood and suddenly I was struck with excitement to try out this ""new"" place. Especially since the All Star MLB game was on...

I ordered boneless wings, maybe my first mistake. But they came with wedges and both were frozen for $17. I mean I wasn't expecting quality. But as a sports bar I expect better wings! Boneless or not. 

But $20 for Mill St. Organic pitcher made up for it ... kind of...

Approach wisely ... Unlike me.",2019-07-10 01:13:16
3880118,iKhexdzvrCfHMyLr40428w,Ed7eipVLDWj967zsxUQ5QQ,Qa4eXuZ1IFPwnVXJcpZWtw,3.0,0,0,0,"This place is not at all what it was when it opened. We got reservations same day on a playoffs day, if that's any indication :)

The food was fine, but not very good when you consider the cost. A small plate of nachos without meat and add guacamole was 30 bucks before tax and tip etc. I know there's a premium when you're talking sporting events and venues, but it's a bit bananas considering there are other options in the area.

It's still a big space, pretty cool for the screens and viewing experience (especially if you're not attending the game) but the food/drink was a let down, especially if you went when it was brand new.",2019-04-16 15:30:57
3880895,p-9wqCf1M71f5tGLzDQ5dQ,o07Szxc5zZtAQUtAA8haBQ,Qa4eXuZ1IFPwnVXJcpZWtw,4.0,0,0,0,"Friendly attentive service, fun place to be just before and while the hockey game next door  started. Sorry food was cold, ate it anyway and it was good. Plenty of food.",2019-03-01 00:59:03
3881451,eEr0naVxDRimPTNbKWKxWg,CrO1A3QpX4MwscwfgUSHhA,bN9WeldcsIAowZ3p_ubZAA,4.0,0,0,0,"This place was packed, but I came with two friends and we wanted a calmer environment with nice music so we went to the other side that has less people. The Bartender was very responsive and friendly.


The finger food was amazing and the service was impeccable!",2019-02-19 16:38:03
3882610,7Ai6OoNVufrhpkhb_2nUDg,H5xqTdVtO_rAnPxuOwSLlQ,mYJ9ExVzEGbmayas5DIgKg,1.0,0,0,0,Regular fries absolutely disgusting! Burned and full of OLD oil. Couldn't eat. Pure t,2019-11-30 02:52:24
3885392,ofZh3UUBs0OU1CQGd2P_tQ,fD2lR99trBSfyWMrs6_2wQ,LBHbyID7tcaGszznHtnCrw,4.0,0,0,0,Food here is very tasty. Our waitress had good reccomendations so I had the chicken parmasan it was spicy and so flavourful and my wife had steak and surf. The crispy springroll mashed potatoes are to die for. Service was excellent our waitress Alisha knew the menu inside out and was very accommodating. Expensive but overall great,2019-03-02 15:39:55
3886851,c1uDgMhNwWocTpxLozmxEw,L_bZ23eqm2sBJ-1RqJQyqg,9LimxWLM3URfrCcQsUJ3yg,4.0,1,1,1,"I'm super happy with this business - we had a group of 7 ladies arrive without a reservation (unsure if you can make reservation) but they had seating for us.  

We were seated inside (which outside is optional) and provided with one amazing waitress - since there was so many of us then of course there was a ton of questions.  Luckily to say - our waitress was happy and willing to answer all our questions/concerns.  Orders were placed and orders were received - we had no issues.  She was even happy to box each person leftovers.  No liquors or beverages were purchased during our visit.

Only suggestion - Maybe have something out for people to snack on; nuts, crackers, and/or basket of bread.

PS - let your waiter/waitress know if you're using anything besides Canada currency so at least you're giving them a heads up.

Happy Eating!!!",2019-05-25 22:02:15
3888453,kcDmRL-kdnhzAFGJ4k-6zg,rPIQiemmu6kX3WX7xUUJnQ,LBHbyID7tcaGszznHtnCrw,4.0,1,0,0,"Went back during happy hour. I ordered the California chicken sandwich again (13 bucks during happy hour) and I've decided that this is my favourite chicken sandwich. And gotta love that they have TWO happy hours: between 3-6pm and after 9pm.

I will take a conniption if they ever take that chicken sandwich off the happy hour menu.",2019-04-05 06:17:53
3889790,Aj7FA3HwCQMcWRIEiPGv8A,sRDUo-Vul5xKtIkCrQaqVg,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"I honestly love this place. After work drinks with friends, solo drinks at the bar, even my birthday dinner. The staff are always good to us. My group of friends and I have a favorite bartender there. Well experienced and great customer services.  Food is amazing, drinks are good.  Our number 1 anytime restaurant/bar",2019-04-05 20:19:28
3891067,dy9EJh0ZA97W2hLD7qZLcw,AdXb8xKWcPllbzUd2ScG7w,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"I come here all the time for the sushi and steak, 
Food is bit on the pricey side although the quality of food is great and they are one of the few restaurants I know that serve foods from all different backgrounds. 
Environment is great, restaurant is very big and has many seating areas. 
Wait time is quick, normally from 10-15 mins 20 at most on busy days. Service is always great and the staff is super friendly! 
It is great for coming in groups or even with a friend to grab a snack.",2019-05-30 02:57:14
3892298,iaRDlUh-3X9NIgchtFHEHg,NB4-jBvOM5Xt833RxTF5cQ,sgvhMnFffkQ6WBSAdtd7Bg,4.0,0,0,0,"I know it's a chain BUT this one on King West is great for just an easy/ cheap and fun option when you either don't want to cook (every night) or want a little entertainment.

Whenever we've eaten the foods been very good for a sports bar, not just the wings but the wraps too!

Additionally with the beer specials it's a great sport for watching sport.

Service is always great too!

PS - The pool table is ALWAYS empty too so no waiting to assert your dominance.",2019-07-31 03:35:32
3895466,M36-X6KzQysQro_xynsITA,-bofEOkq3baeypJ-RirkEA,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"Was visiting from the states ... The food was really good, LOVED their French fries I'm. HUGE french fríe person. It's an absolute MUST you try their signature Sangria. I ordered the shrimp lettuce wrap and my friends ordered the California Chicken... was pretty good as well... service was nice.",2019-05-26 14:33:18
3895677,saXdQinPs0jaQBXcRwhF0A,BJ0sXELCk7A0zK1i1CSbPg,LBHbyID7tcaGszznHtnCrw,4.0,0,0,0,"My fav spot for any family dinner. Everything on the menu is good you really can't go wrong. I love yam frites, wings,  chicken flatbreads. Drinks are a bit watery though.",2019-09-27 01:01:48
3895981,oIMc5TXK8bPP7Fb4iI1UHw,LR61GcgzE_tsYrvilIkwGA,Qa4eXuZ1IFPwnVXJcpZWtw,4.0,0,0,0,"This is the place to be during sporting events. Very good atmosphere and spacious, even though it was really crowded we still had room to move about. Food is good, nothing gourmet like but what you could expect from a sports bar. Service is right on! Even though it was busy our waitress Carly was very attentive. I would come here again when I am visiting the area.",2019-04-13 23:26:04
3897425,OwBx6nY3ToRkRKZyeBGjDw,SIT2McFNaq6F9cyBH0ciIw,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"I was impressed with Joey. Ordered off of Skip the Dishes on a Tuesday evening. I ordered the following:

- Sliders: Delicious. Soft slider buns, delicious patties and secret sauce. Similar to a McDonalds Cheeseburger in a good way
- Spicy Tuna Rolls: Excellent, fresh rolls, presented really well even in a delivery box and the sauce was great
- Half Rack of Ribs and Fries: The fries were super tasty and the ribs were nice and sticky
- Doughnut Holes: Delicious and light with great sauces

What impressed me most about Joey was the quality of delivery. They placed everything on card board paper boxes, that were clearly labeled. They kept sauces on the side. The presentation was terrific and there were ample sauces and cutlery and the food was appropriately hot. I will absolutely order from here in the future. Super eclectic menu and solid delivery!",2019-06-13 23:59:48
3898053,r2e3TkPOjjsufMiNsklUkw,_feW5lh7wJYqme73Gerlhw,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"The happy hour menus is great, the price is affordable. The waiter is kind and it is great for two ppl",2019-07-07 04:14:01
3901398,Kl86DHaAgAmzOiDl3Ek_Sw,d1LwGIu1B4v5ZuJ71qBwZw,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"We had a great lunch here two days ago. Relaxing time as we just arrived into the city and wanted to regroup. My husband and I throughly enjoyed the atmosphere, quality of food and fantastic service. This time we were out and lost and I saw this place and remembered they had a happy hour, oh lucky us. AGAIN GREAT SERVICE, Thank you Morgan,  FOOD AND ATMOSPHERE top notch!   great place",2019-06-04 01:08:22
3903869,y3XXiMVrjXuXph9-j5oDeA,AXfL3QWKhzRefn4nxnfkTw,LBHbyID7tcaGszznHtnCrw,5.0,0,0,0,"I had a really good chicken sandwich at Joe's, and what really impressed me was their great service. The waitress offered me an option to substitute the bacon with avocado. Yet I was so impressed by how kind she was, and the food was super great!

Definitely worth it!! :)",2019-10-14 21:29:06
3905294,nYL0mucBhWYCl1rzLObPMQ,nCqOSH2I6-k93B04FwouIA,v9P-qBwGI7Axt3-RwcjPQQ,2.0,1,0,0,"It's a dive bar.  Think Croc Rock without all the people.  The place was empty on a Fri night from 7 - 9pm.  Who knows, maybe the place gets live later in the evening.  But overall this place was a disappointment.  We got the Irish nachos to eat, and while the portion was good (enough to split between 4 ppl), it was lacking any quality toppings.  Would not ever plan to come back here.",2019-08-03 15:23:58
3906889,5KqzyxgFppnUhIoVJwkBCw,8L32f6zaKkgmkNXktay1VQ,Qa4eXuZ1IFPwnVXJcpZWtw,4.0,0,0,0,Our first trip here in Toronto and we loved the food! We got the nachos. The place was huge and each booth had their own tv which was cool! And it wouldn't be a Canadian lunch without a tall glass of Molson!,2019-03-30 06:17:09
3907059,A4IM72WWiCEZujxK1mZMJg,bwLbKnPQIq9Dc-cHMNyIYA,LBHbyID7tcaGszznHtnCrw,1.0,0,0,1,"Went to this place last night for the first time, I wouldn't say it was a great experience. The waitress recommended the Yellowfin Tuna but a couple minutes later, another person (probably the manager) came to told me they didn't have it anymore so I had to choose something else. When I asked his recommendation, he told me to order the Japanese Sushi + Seared Salmon Sushi but unfortunately the food wasn't great... The salad was way too salty, only the sushi were good. When I told him about this issue, he told me he was going to check in the kitchen what happened to see and let me know etc but he never came back to my table and seemed to avoid it, which is very unprofessional for customer service in a well-known restaurant. I also ordered a passionfruit/orange lemonade which wasn't tasty, and I really love passionfruit. This place looks great, the waitress was very nice/polite but regarding the food and the customer service provided at the end, I wouldn't go back... Reading the other reviews make me believe it was just a bad day but my overall experience there wasn't great.",2019-06-24 17:01:56
3908999,cxl63Fb1bpHqTcnKNoJBfg,b85Oi-LfxVbqY-Dp_d3IYQ,bN9WeldcsIAowZ3p_ubZAA,1.0,0,0,0,People on diet and no count for calories.  Raspberry lime. Don't take like raspberry drink more like blueberry... after taste  na taste good for spinach dip. The temp sect North Pole. Flys In the place. Place dark. Sweet potato fries tastes like sweet n low fries.  No nuts. Bread hard.  New menu has problems. Birthday cake no knife?????......more to come,2019-02-25 01:38:58
3912704,nmb9KzavV12Ak-zwlpe0VQ,noHDGorgXdP_H0SVTuMkwA,Qa4eXuZ1IFPwnVXJcpZWtw,5.0,1,0,0,"This was an amazing bar to eat and enjoy the game . My husband and I found them on Yelp. My husband had the smoked then friend chicken which was $29 and in his words it was worth every penny. It came with a side , mixed portions of chicken , seasoned fries , and something like cornbread . I almost had to carry him out once we were done with out meal. We also had their Cajun wings which were $17 for only 6 wings but they were pretty amazing as well!",2019-10-21 01:16:00
3914541,Qb-g6owu16Y36doirz7bXQ,8-aOZdw9BruuEJt6qtOTEQ,Qa4eXuZ1IFPwnVXJcpZWtw,3.0,1,0,2,"Came here to watch the game tonight, we made a reservation so we were quickly seated. The restaurant is quite big and spacious. There's lots of tvs here all around the restaurant and even a tv at each booth, which is pretty awesome! The bar is conveniently located right by Maple Leaf square and the Scotia bank area so the atmosphere of the bar is fun and energetic! We also saw them setting up for live band/music, and they were waiting for the game to finish to start playing (but I didn't stay for that). 

The food was average, nothing special but also a bit pricier for your typical bar food (salads, burgers, wings, nachos, etc). 

The service was also average, I wouldn't consider tonight super busy, especially the section we were in. But our server didn't rly seem to be around much after we ordered and got our food. It wasn't until we wanted the bill did we see him again. He didn't quality check on our food, and we also had to flag him down for water refills. Our glasses were empty for a long time. Nor did he ask if we wanted another drink. But the hostesses were very friendly, prompt and welcoming.

Overall, it's a good spot to watch sport games with friends if you're unable to attend the actual game.",2019-04-17 04:02:35
3915678,G2E8UpGPncaeSF481Y3x3g,NB4-jBvOM5Xt833RxTF5cQ,T0QPMLv4XqJwIotyNG4WwA,1.0,0,0,0,"1 star for being an utter fraud!

Me and my girlfriend passed on our way home to watch the MLB All Star game, naturally at the sight of a bar simply named for Wings & Beer (with 66 flavours) we saw this as an opportunity to waste money and watch the game instead lol.

Well we did, it's not that the bar is bad but that it's named wings and beer and yet the boneless wings we ordered were FROZEN CHICKEN DIPPERS (I kid you not) these were literally nothing different to what you could buy in NO FRILLS and the fries were sadly the same.

An absolute joke, when you have competition from a decent chain like Wild Wing and many others you have to stand out for good value and better product but sadly this place has no place.

PS - The bartender wouldn't stop staring at my girlfriend which was kind of awkward.

PPS - We wanted to leave so bad I missed Mookie batting, boooooo!",2019-07-10 03:34:37
3917814,HFvPQORJ7cBx--4eCDNbkw,qjla5JVoT4rRVIbcKhYtPQ,Qa4eXuZ1IFPwnVXJcpZWtw,4.0,0,0,0,"I came on a game night and it was packed. My 3 vodka sodas must've been watered down, but who knows. The rib tips were delicious and I liked the fries that came with it. It's a decent sports bar with a decent vibe. I do like that there are two bar areas. I mean, I love Toronto and the people are always so nice here. I'd come again.",2019-11-22 00:22:10
3919148,g44VGqz05XJ_Q-viKyAGzg,ptNH4N2HFsEbzR-jHdl6Kw,Qa4eXuZ1IFPwnVXJcpZWtw,5.0,0,0,0,"Excellent place. They have a large slection of drinks to choose from, including beers, wines, and cocktails. I've been on vacation in Toronto for the past week and the food was probably some of the best I've had here. Service was good too, and there are TV's everywhere. 5/5, would recommend",2019-03-08 21:37:59
3920122,0DjInPVy2XNoD8yZ4c7x0w,Mf5wakSGrFLHhlyvT3Pfzw,LBHbyID7tcaGszznHtnCrw,4.0,0,0,0,"First of all, our server was incredible. We stopped in for a pre-dinner happy hour drink and a taste of their small plate menu. The happy hour menu was broad and included a nice mix of beer, wine and cocktails. I had a glass of the house Malbec and my friend had the the spicy passion fruit margarita. Both were really good. We had dinner reservations for later this evening, but we were both starving, so we sampled some of their small plates. We settled on the pesto shrimp flatbread and the sushi cone. Both were delish. Overall a great visit and again, our server was wonderful!",2019-08-31 22:50:09
3928912,SZvJDsgc40Z5PJsVL-r6NQ,6FHOA17tviAaG4MgbIp8uA,Qa4eXuZ1IFPwnVXJcpZWtw,4.0,0,0,0,Perfect spot to get a cold beer and a Korean Power Bowl while watcing the game. The service was spot on despite the hectic environment during the Raptor's game. I'm frequently in the area and will definitely visit again.,2019-03-06 23:10:30
3929451,vRIx8UrwX0geuV_r-TB8lQ,7Vrhq8d87KYxy0VcQjRVXQ,LBHbyID7tcaGszznHtnCrw,4.0,1,0,0,"I'm a little on the fence between a 3 and a 4 for a rating.  The location is fantastic - you're close to everything, and it's a great meeting place for friends, especially if you're coming in from out of town.

The place is quite large, and offers happy hour specials.  My two friends and I had wandered around Toronto for a little while and decided to get drinks and catch up getting out of the chilly Northern air.

We were still in time for happy hour, so we ordered drink specials (Sangria, white wine, etc).  And we decided to get a few apps as well.  Seated upstairs at a high table, we didn't have to wait.  The stools were tall and wide and very comfortable. Our server was pleasant and attentive, but not too much. 

The ambiance was nice, and upstairs was a little more intimate in my opinion than down stairs.  Noise level wasn't too much of a problem, I felt I could hear my friends easily, despite how crowded it got by the time we left.  

The big joke here, is how far it is to get to the restrooms.  Even the establishment itself has funny signage on the walls as you make your way down to the third basement (or something equivalent).  And from sitting upstairs to the location of the basement, it is quiet a journey.  No lie.

I can't say that there was anything particularly stellar about JOEY, but it is a place with decent drinks and food that will satisfy.
One thing I didn't particularly like was the whole big brother creeper feel I got afterwards.  A day or two later I got an email from JOEY asking about my experience.  I may have checked in on Yelp, but I've never had an email like this before.  And I paid in cash so it wasn't like I had given them my information.  I'm sure it's Google, and I don't love that JOEY uses them for things like that... but I guess that's the world we live in now, and if you don't turn off location services on your phone... well... then...",2019-10-15 00:29:07
3929818,3qb6B5KKgEdn5e-Kjv0wxA,37_OP9X3tsUkIzk26nKI8Q,9MA7T15gbbcmKz43r_Ad0g,4.0,0,0,0,"This place is a fairly decent and chill spot for late night pool and beer. The place is very big and food/drink is decently priced.

Open late nights even on weekdays. When you come here you don't have to play pool either, there are tables and spots at the bar to sit and enjoy some food with friends.

The music they play on average are top 40 hits, though you'll hear some classic rock from time to time.

They also have darts",2019-04-19 17:42:59
